user_id,skill_seq,problem_seq,timestamp,correct_seq
2763,"[49, 49, 49, 49, 49, 49, 49, 23, 29, 23, 29, 29, 23, 23, 29, 22, 22, 80, 22, 22, 80, 22, 29, 9, 10, 6, 10, 6, 66, 14, 14, 37, 6, 6, 9, 7, 7, 7, 7, 7, 37, 6, 6, 37, 37, 6, 37, 6, 6, 37]","[9117, 9171, 9282, 9356, 9382, 9400, 9517, 4390, 4390, 4383, 4383, 4394, 4394, 4376, 4376, 4358, 4275, 4328, 4328, 4192, 4192, 4193, 5171, 2308, 1430, 1430, 1431, 1431, 11463, 2967, 2978, 1752, 1752, 1519, 1519, 1983, 1911, 2007, 1947, 1948, 1712, 1712, 1807, 1807, 1740, 1740, 1700, 1700, 1729, 1729]","[19335, 8954, 9898, 9405, 10442, 8284, 27704, 22281, 22281, 6309, 6309, 8726, 8726, 6389, 6389, 36840, 19845, 29004, 29004, 22341, 22341, 24773, 24436, 87189, 22849, 22849, 4924, 4924, 11576, 34857, 15302, 27335, 27335, 77048, 77048, 40156, 11339, 18535, 6658, 5319, 5203, 5203, 26778, 26778, 22449, 22449, 20887, 20887, 4719, 4719]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1]"
5121,"[11, 0, 94, 94, 94, 94, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 42, 42, 42, 42, 42, 42, 42, 44, 8, 2, 2]","[68, 68, 14134, 14117, 14123, 14205, 14680, 15329, 14683, 15035, 15396, 14735, 15314, 14720, 14742, 15328, 14691, 15507, 15330, 14999, 15397, 15398, 15506, 14688, 15508, 14857, 14748, 14974, 8672, 8632, 8727, 8713, 8665, 8709, 8740, 8692, 8707, 8645, 8715, 8022, 7954, 8021, 7968, 7942, 7992, 7962, 8057, 2135, 460, 499]","[21031, 21031, 4844, 9109, 93140, 4281, 14438, 158532, 16422, 19141, 12015, 11125, 329375, 190047, 38140, 18968, 17047, 7875, 371985, 12953, 8047, 4609, 10563, 17485, 131203, 32828, 13672, 25735, 55938, 132406, 33297, 53437, 86422, 34313, 27937, 44672, 52454, 22969, 30360, 8323, 29410, 12811, 21961, 5440, 17191, 13076, 13609, 35500, 45570, 35785]","[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1]"
3919,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 82, 82, 82, 82, 82, 78, 42, 42, 42, 42, 42, 42, 42, 42, 42, 48, 1, 44, 48, 48, 48, 48, 48, 48, 48, 48, 48, 38, 38, 38, 38, 38, 48]","[12338, 12329, 12318, 12322, 12340, 12333, 12319, 12341, 12315, 12342, 12330, 12339, 12325, 12331, 12323, 12334, 12332, 12958, 12940, 12973, 12984, 12939, 11754, 7915, 7793, 7884, 7931, 7912, 7918, 7876, 7855, 7930, 8800, 184, 184, 8812, 8844, 8783, 9018, 8780, 8831, 8843, 8858, 8871, 7492, 7465, 7478, 7509, 7533, 8807]","[13460, 8137, 27390, 48884, 7975, 23037, 11924, 12736, 14519, 16542, 8879, 13790, 12232, 21952, 23487, 12383, 4546, 14673, 19425, 9568, 13576, 6537, 3534, 16551, 68783, 29303, 33985, 11872, 21319, 8241, 29759, 9760, 18881, 34506, 34506, 19676, 20754, 7025, 4035, 3994, 3216, 6969, 8195, 4473, 51853, 107380, 27432, 20944, 11273, 7779]","[1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0]"
3754,"[119, 119, 119, 119, 119, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 1, 44, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 11, 10, 5, 10, 5, 5, 8, 5, 10, 9, 5, 11, 5, 5, 8, 5, 8, 5, 8, 9, 9]","[17419, 17463, 17460, 17576, 17422, 16526, 16527, 16528, 16529, 16488, 16468, 16535, 16536, 16537, 16544, 16484, 16503, 277, 277, 2092, 2002, 1961, 2030, 2099, 1966, 2054, 2080, 2100, 1144, 1144, 1169, 1169, 1227, 1227, 1204, 1204, 1294, 1294, 1310, 1310, 1322, 1322, 1354, 1354, 1237, 1237, 1110, 1110, 2345, 2236]","[100539, 122853, 108070, 45581, 60613, 65255, 41237, 5266, 17892, 45800, 26236, 27064, 4579, 20705, 41596, 45987, 22970, 50925, 50925, 18673, 12766, 11298, 12266, 10563, 13907, 8766, 16063, 7001, 67755, 67755, 14689, 14689, 12298, 12298, 146949, 146949, 10814, 10814, 17610, 17610, 6860, 6860, 108712, 108712, 90195, 90195, 90523, 90523, 18751, 145438]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1]"
5180,"[57, 33, 32, 33, 32, 32, 33, 33, 32, 32, 33, 49, 49, 49, 49, 49, 30, 98, 97, 9, 8, 9, 8, 9, 96, 25, 20, 20, 99, 99, 99, 99, 99, 63, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 63, 99, 99, 99]","[10711, 6207, 6207, 6298, 6298, 6289, 6289, 6209, 6209, 6283, 6283, 9168, 9235, 9247, 9112, 9160, 5462, 15185, 14513, 2328, 2153, 2333, 2190, 2308, 14435, 4541, 4047, 4095, 15931, 15795, 15781, 16125, 15724, 11432, 15797, 15930, 16124, 15787, 16123, 15913, 15900, 15794, 15914, 15827, 15720, 15868, 11442, 15796, 15915, 15833]","[67319, 21568, 21568, 10690, 10690, 20153, 20153, 13023, 13023, 11299, 11299, 8692, 22731, 15217, 9041, 13321, 6124, 34789, 47163, 36937, 67500, 38219, 79703, 3000, 5189, 59899, 35423, 49003, 6888, 2525, 19656, 5584, 19103, 73350, 1545, 6354, 5809, 7313, 4112, 7113, 10704, 25026, 7188, 12769, 29847, 36061, 12505, 2850, 9250, 18008]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1]"
4042,"[79, 82, 30, 30, 30, 30, 30, 30, 30, 44, 44, 44, 44, 44, 44, 44, 38, 38, 38, 38, 38, 38, 38, 79, 79, 79, 79, 79, 79, 79, 42, 42, 42, 42, 42, 42, 42, 34, 96, 96, 97, 96, 49, 49, 49, 49, 49, 36, 49, 49]","[11913, 12915, 5806, 5670, 5537, 5459, 5649, 5578, 5608, 8059, 8180, 8159, 8025, 8061, 8062, 8068, 7449, 7455, 7598, 7498, 7469, 7512, 7488, 12218, 12028, 12186, 11917, 12205, 11902, 12156, 7907, 7818, 7837, 7884, 7903, 7801, 7906, 7056, 14393, 14387, 14639, 14430, 9179, 9142, 9221, 9168, 9226, 7260, 9499, 9303]","[39438, 22735, 16360, 11031, 13687, 16500, 18907, 11500, 10891, 33673, 4126, 2938, 19329, 2407, 2172, 59142, 9656, 3625, 3594, 8610, 9203, 4750, 5437, 7110, 5813, 5593, 7969, 14219, 5656, 23547, 17563, 14751, 6437, 15094, 2062, 3468, 8063, 12652, 13666, 6919, 12168, 6763, 27474, 2483, 1859, 3920, 6435, 11495, 1593, 1890]","[1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
3586,"[37, 55, 55, 45, 79, 80, 80, 80, 80, 80, 82, 37, 37, 37, 37, 37, 37, 32, 32, 32, 32, 32, 32, 32, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 56, 81, 79, 79, 79, 79, 53, 53, 53, 53, 53, 53, 53, 53, 53]","[7426, 7426, 8324, 8324, 12087, 12320, 12323, 12342, 12321, 12336, 12968, 7389, 7359, 7391, 7386, 7357, 7358, 6124, 5954, 6122, 5936, 5951, 6097, 5955, 5743, 5695, 5442, 5538, 5544, 5636, 5433, 5534, 5528, 5686, 5475, 10347, 12389, 12022, 11945, 11971, 12212, 10018, 10002, 10003, 10089, 10045, 10036, 10060, 10093, 9998]","[7558, 7558, 7709, 7709, 6810, 89605, 72321, 19355, 47145, 25384, 57434, 73960, 43779, 44687, 73941, 63036, 132339, 22184, 8832, 4911, 4728, 6812, 6941, 15657, 33352, 7319, 3052, 10666, 8452, 50961, 49166, 2910, 83198, 72903, 89351, 17717, 9201, 6469, 5352, 15972, 9497, 120584, 67476, 5775, 117855, 83345, 13449, 4479, 9710, 17853]","[1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0]"
3685,"[13, 13, 13, 13, 13, 13, 13, 73, 71, 77, 72, 73, 77, 71, 72, 13, 13, 13, 13, 103, 103, 103, 103, 103, 103, 13, 13, 4, 4, 5, 11, 5, 11, 10, 5, 11, 5, 9, 0, 0, 9, 9, 0, 9, 0, 0, 9, 14, 14, 14]","[2886, 2898, 2867, 2868, 2869, 2870, 2861, 11653, 11653, 11653, 11653, 11655, 11655, 11655, 11655, 2876, 2936, 2937, 2889, 16357, 16346, 16334, 16303, 16314, 16311, 2862, 2866, 952, 957, 1144, 1144, 1322, 1322, 1324, 1324, 1220, 1220, 66, 66, 26, 26, 86, 86, 1, 1, 56, 56, 3082, 3030, 3014]","[12516, 28110, 38031, 8078, 9203, 26172, 12672, 11218, 11218, 11218, 11218, 21672, 21672, 21672, 21672, 28063, 12500, 16265, 6000, 176672, 39141, 93688, 131937, 47672, 44422, 25266, 47687, 15348, 13715, 90776, 90776, 23922, 23922, 25672, 25672, 18641, 18641, 28984, 28984, 61265, 61265, 5218, 5218, 3750, 3750, 3937, 3937, 45375, 24046, 6032]","[0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1]"
3794,"[98, 98, 98, 98, 98, 98, 3, 121, 121, 3, 121, 3, 3, 121, 121, 3, 3, 121, 121, 3, 3, 121, 3, 121, 121, 3, 3, 121, 3, 121, 121, 3, 121, 3, 3, 121, 121, 3, 3, 121, 121, 3, 3, 121, 3, 121, 3, 121, 3, 121]","[14828, 15372, 15672, 15463, 15718, 15375, 720, 720, 576, 576, 788, 788, 772, 772, 695, 695, 700, 700, 918, 918, 573, 573, 725, 725, 620, 620, 754, 754, 796, 796, 586, 586, 625, 625, 688, 688, 731, 731, 597, 597, 718, 718, 815, 815, 704, 704, 919, 919, 915, 915]","[35828, 7676, 16316, 24905, 10559, 6787, 93457, 93457, 168820, 168820, 103586, 103586, 63148, 63148, 116008, 116008, 52882, 52882, 47308, 47308, 51926, 51926, 75591, 75591, 63776, 63776, 6919791, 6919791, 39447, 39447, 9430, 9430, 9598, 9598, 7038, 7038, 12077, 12077, 127844, 127844, 62983, 62983, 124873, 124873, 72587, 72587, 12578, 12578, 14404, 14404]","[1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]"
619,"[45, 55, 55, 37, 55, 45, 55, 55, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 68, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 96, 97, 97, 97, 97, 97, 97, 97, 68, 79, 81, 80, 81, 81, 81, 42, 82, 82]","[8292, 8292, 10225, 7381, 7381, 8274, 8274, 10249, 14516, 14567, 14568, 14569, 14628, 14648, 14649, 14650, 14520, 14521, 14522, 14523, 11544, 14583, 14640, 14573, 14624, 14625, 14626, 14527, 14596, 14597, 14598, 14599, 14423, 14514, 14644, 14645, 14646, 14508, 14586, 14643, 11549, 12062, 12386, 12336, 12687, 12569, 12678, 7928, 13066, 12993]","[14820, 14820, 3785, 9182, 9182, 7435, 7435, 11132, 293755, 20754, 8347, 6641, 37742, 109782, 12178, 11084, 57266, 14563, 21749, 39554, 29452, 24411, 25971, 445082, 6780, 6610, 184751, 67152, 38533, 118099, 38339, 23960, 57087, 124973, 123140, 13435, 8558, 164088, 64522, 111121, 39266, 14406, 6169, 30405, 28522, 20463, 3895, 18001, 221184, 72305]","[0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0]"
1685,"[30, 30, 48, 48, 44, 1, 44, 55, 55, 55, 14, 14, 14, 14, 55, 55, 55, 55, 55, 14, 14, 55, 40, 6, 40, 6, 6, 40, 14, 6, 6, 40, 13, 13, 13, 13, 13, 13, 13, 6, 40, 6, 14, 13, 13, 12, 12, 13, 12, 13]","[5672, 5506, 8857, 8839, 291, 291, 8170, 10264, 10260, 10278, 2960, 2969, 2984, 2959, 10262, 10253, 10257, 10250, 10252, 2994, 2970, 10263, 1540, 1540, 1650, 1650, 1662, 1662, 1609, 1609, 1422, 1422, 2742, 2813, 2831, 2746, 2750, 2784, 2741, 1590, 1590, 1592, 1592, 2730, 2488, 2488, 2464, 2464, 2457, 2457]","[26942, 15959, 7534, 15626, 28297, 28297, 17233, 7901, 5624, 3785, 49136, 25163, 37799, 9142, 5475, 14742, 3354, 3369, 3198, 68976, 11731, 3604, 23836, 23836, 14212, 14212, 14102, 14102, 25709, 25709, 9548, 9548, 35705, 13058, 19219, 74583, 36890, 17659, 20623, 17160, 17160, 15912, 15912, 11373, 35594, 35594, 351672, 351672, 13531, 13531]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1]"
345,"[0, 11, 9, 0, 11, 0, 9, 0, 0, 9, 8, 6, 6, 8, 8, 9, 8, 9, 6, 9, 9, 6, 6, 10, 10, 6, 6, 11, 11, 6, 6, 11, 6, 11, 11, 6, 5, 8, 5, 8, 5, 11, 52, 52, 52, 52, 52, 52, 52, 52]","[6, 6, 21, 21, 65, 65, 30, 30, 66, 66, 1463, 1463, 1411, 1411, 2135, 2240, 2149, 2238, 1503, 1503, 1496, 1496, 1466, 1466, 1557, 1557, 1376, 1376, 1488, 1488, 1596, 1596, 1375, 1375, 1583, 1583, 1185, 1185, 1121, 1121, 1186, 1186, 9875, 9904, 9892, 9893, 9858, 9886, 9898, 9864]","[56865, 56865, 42476, 42476, 26223, 26223, 27547, 27547, 6906, 6906, 131699, 131699, 124633, 124633, 104364, 148561, 73849, 145824, 148870, 148870, 128873, 128873, 21263, 21263, 10139, 10139, 301331, 301331, 17232, 17232, 23106, 23106, 22013, 22013, 16326, 16326, 33417, 33417, 13064, 13064, 18425, 18425, 40537, 129628, 7563, 18780, 9203, 4343, 5094, 3156]","[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
3124,"[13, 103, 103, 4, 4, 11, 5, 9, 0, 9, 0, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 13, 13, 14, 14, 14, 14, 14, 14, 14, 14, 73, 77, 72, 71, 103, 112, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]","[2889, 16308, 16302, 1004, 977, 1348, 1348, 83, 83, 3, 3, 3046, 3089, 3121, 3020, 3139, 3140, 3141, 3142, 3061, 2999, 3002, 2802, 2816, 3010, 3017, 3041, 3036, 3063, 3095, 3029, 3106, 11658, 11658, 11658, 11658, 16301, 16690, 2887, 2905, 2872, 2913, 2907, 2865, 2908, 2909, 2910, 2899, 2917, 2871]","[61156, 85516, 59813, 13172, 7469, 21203, 21203, 11750, 11750, 8234, 8234, 33937, 21254, 41227, 25069, 17170, 12670, 17724, 9795, 14199, 57456, 18921, 49561, 41953, 8798, 9064, 20249, 7535, 5600, 38937, 17082, 7363, 12230, 12230, 12230, 12230, 59358, 30282, 17425, 40092, 20264, 47182, 129605, 41715, 15085, 3447, 2948, 17176, 9017, 19485]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1]"
253,"[37, 37, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 22, 51, 6, 11, 11, 6, 40, 6, 6, 40, 7, 7, 7, 7, 44, 7, 44, 7, 44, 7, 44, 7, 1, 31, 24, 31, 49, 1, 1, 49, 31, 24, 31, 1, 49, 31, 1, 2]","[7395, 7352, 5650, 5701, 5679, 5450, 5527, 5493, 5532, 5475, 5470, 5448, 4245, 4245, 1560, 1560, 1561, 1561, 1562, 1562, 1563, 1563, 1973, 1938, 1911, 1956, 1921, 1921, 1993, 1993, 1994, 1994, 1995, 1995, 226, 226, 226, 227, 227, 227, 187, 187, 187, 228, 228, 228, 229, 229, 229, 462]","[54960, 29043, 12557, 15034, 29193, 26232, 10640, 30880, 62089, 62873, 26548, 29997, 35256, 35256, 9569, 9569, 9954, 9954, 30270, 30270, 22057, 22057, 16674, 9605, 10406, 10629, 590366, 590366, 17852, 17852, 16873, 16873, 21452, 21452, 13498, 13498, 13498, 32280, 32280, 32280, 94890, 94890, 94890, 36315, 36315, 36315, 54663, 54663, 54663, 51143]","[1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
981,"[1, 1, 44, 24, 31, 1, 48, 31, 1, 48, 24, 48, 31, 24, 1, 44, 24, 1, 48, 24, 31, 1, 24, 1, 44, 49, 1, 31, 31, 49, 1, 31, 1, 24, 1, 31, 49, 49, 31, 1, 31, 49, 1, 1, 24, 31, 31, 49, 1, 1]","[367, 158, 158, 323, 323, 323, 323, 321, 321, 321, 321, 182, 182, 182, 182, 336, 336, 336, 320, 320, 320, 320, 220, 220, 220, 227, 227, 227, 151, 151, 151, 152, 152, 152, 238, 238, 238, 240, 240, 240, 213, 213, 213, 283, 283, 283, 267, 267, 267, 187]","[113234, 139687, 139687, 33040, 33040, 33040, 33040, 65021, 65021, 65021, 65021, 25191, 25191, 25191, 25191, 11628, 11628, 11628, 23333, 23333, 23333, 23333, 50803, 50803, 50803, 28610, 28610, 28610, 63821, 63821, 63821, 29545, 29545, 29545, 143796, 143796, 143796, 56423, 56423, 56423, 77337, 77337, 77337, 26862, 26862, 26862, 74747, 74747, 74747, 44077]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1848,"[32, 32, 32, 32, 42, 42, 82, 38, 38, 38, 96, 97, 97, 96, 97, 56, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 98, 98, 98, 98, 98, 63, 63, 99, 99, 99, 99, 99, 98, 32, 32, 48, 82, 82, 38, 38, 38]","[5939, 6114, 5984, 6025, 7923, 7854, 13026, 7511, 7443, 7439, 14335, 14535, 14580, 14468, 14611, 10290, 5759, 5725, 5762, 5808, 5758, 5489, 5698, 5589, 5518, 5481, 5441, 5590, 5449, 15533, 15243, 15633, 15679, 14881, 11441, 11434, 15855, 15803, 15868, 15829, 15732, 14849, 6022, 5965, 8784, 12956, 13081, 7513, 7523, 7472]","[11593, 6736, 8510, 134056, 185140, 68883, 145698, 34701, 17042, 25184, 26976, 6600, 11782, 14775, 13790, 12653, 190769, 151979, 376077, 19875, 5929, 21594, 127000, 22103, 11193, 8386, 11032, 7635, 67255, 59798, 130737, 83153, 167227, 132271, 298057, 102267, 100241, 200989, 159089, 69654, 73931, 209374, 272519, 16804, 116927, 23859, 16474, 18961, 26794, 22652]","[0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1]"
4257,"[0, 0, 9, 9, 0, 12, 13, 13, 12, 12, 13, 13, 12, 12, 13, 13, 12, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 20, 20, 20, 20, 20, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 16, 95, 95, 95]","[16, 28, 28, 30, 30, 2456, 2456, 2503, 2503, 2458, 2458, 2464, 2464, 2523, 2523, 2528, 2528, 14714, 14795, 14892, 14794, 14796, 14926, 14709, 14793, 14792, 14891, 14890, 14849, 14755, 14798, 3891, 3856, 3951, 3877, 3853, 7521, 7447, 7448, 7481, 7528, 7524, 7491, 7505, 7441, 7504, 3478, 14302, 14290, 14304]","[10499, 7120, 7120, 9834, 9834, 59458, 59458, 17152, 17152, 74149, 74149, 17946, 17946, 20298, 20298, 24631, 24631, 20691, 7382, 3183, 4817, 123179, 111321, 58812, 3927, 703741, 5288, 5063, 45377, 11112, 45330, 23115, 58176, 35164, 21770, 9613, 96361, 43950, 68713, 27986, 45754, 54253, 26061, 76998, 15954, 15851, 44098, 8990, 47346, 126305]","[1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1]"
2300,"[6, 11, 8, 8, 37, 6, 58, 45, 58, 45, 45, 58, 58, 45, 45, 58, 45, 58, 45, 58, 58, 45, 45, 58, 14, 14, 14, 14, 9, 5, 10, 5, 5, 8, 5, 10, 8, 5, 11, 5, 5, 8, 4, 4, 0, 0, 11, 0, 0, 11]","[1515, 1515, 2181, 2175, 1786, 1786, 8353, 8353, 8415, 8415, 8416, 8416, 8304, 8304, 8345, 8345, 8245, 8245, 8325, 8325, 8356, 8356, 8357, 8357, 2961, 2986, 2966, 2960, 1336, 1336, 1328, 1328, 1245, 1245, 1244, 1244, 1332, 1332, 1333, 1333, 1249, 1249, 1027, 973, 103, 108, 119, 119, 96, 96]","[18450, 18450, 39409, 176591, 984411, 984411, 1433857, 1433857, 30929, 30929, 278654, 278654, 117891, 117891, 260528, 260528, 132778, 132778, 204142, 204142, 8898, 8898, 93517, 93517, 32760, 49104, 24329, 17655, 671808, 671808, 49614, 49614, 59127, 59127, 39791, 39791, 58965, 58965, 17165, 17165, 88979, 88979, 28723, 12529, 25566, 12779, 6838, 6838, 12778, 12778]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
2240,"[57, 57, 57, 57, 89, 86, 90, 25, 25, 27, 26, 26, 26, 26, 26, 26, 26, 22, 29, 106, 29, 29, 29, 29, 29, 29, 29, 23, 29, 92, 92, 92, 92, 94, 93, 93, 93, 93, 95, 95, 95, 95, 95, 95, 95, 93, 94, 94, 93, 93]","[10695, 10687, 10783, 10779, 13664, 13435, 13904, 4564, 4494, 4886, 4842, 4661, 4741, 4648, 4706, 4721, 4737, 4297, 5200, 16499, 5063, 5062, 5021, 5210, 5080, 5259, 5375, 4393, 4393, 14030, 14025, 14034, 14019, 14124, 14069, 14049, 14048, 14077, 14219, 14270, 14271, 14272, 14246, 14301, 14262, 14073, 14177, 14158, 14047, 14068]","[45549, 55044, 10627, 28542, 107122, 67958, 31896, 113283, 66956, 26055, 36349, 120784, 11733, 22081, 6388, 12728, 26616, 118590, 13668, 101023, 56254, 28198, 16639, 18865, 13354, 65002, 22220, 28114, 28114, 75411, 103266, 53205, 49546, 52537, 20109, 59463, 48279, 30029, 24381, 13329, 33010, 40303, 61214, 85043, 268266, 53249, 17672, 80520, 17098, 37782]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
